file,contract,code,label,graph
0x17cba58578eecaee898242a02edac75b8cc17231.sol,AUMXToken,"contract AUMXToken is ERC223, SafeMath{ mapping(address => mapping(address => uint)) allowed; mapping(address => uint) balances; string public name = ; string public symbol = ; uint8 public decimals = 8; uint256 public totalSupply = 5000000000000000; bool locked; address Owner; address swapperAddress; function AUMXToken() public { locked = true; Owner = msg.sender; swapperAddress = msg.sender; balances[msg.sender] = totalSupply; allowed[msg.sender][swapperAddress] = totalSupply; }",1,"subgraph cluster_763_AUMXToken {
label=""AUMXToken"";
""763_decimals"" [label=""decimals""];
""763_isContract"" [label=""isContract""];
""763_AUMXToken"" [label=""AUMXToken""];
""763_transferToAddress"" [label=""transferToAddress""];
""763_transferToContract"" [label=""transferToContract""];
""763_ChangeSwapperAddress"" [label=""ChangeSwapperAddress""];
""763_name"" [label=""name""];
""763_UnlockToken"" [label=""UnlockToken""];
""763_transferFrom"" [label=""transferFrom""];
""763_totalSupply"" [label=""totalSupply""];
""763_transfer"" [label=""transfer""];
""763_symbol"" [label=""symbol""];
""763_balanceOf"" [label=""balanceOf""];
""763_transferToAddress"" -> ""763_safeSub"";
""763_transferToContract"" -> ""763_safeSub"";
""763_transferFrom"" -> ""763_safeAdd"";
""763_transferToContract"" -> ""763_safeAdd"";
""763_transfer"" -> ""763_isUnlocked"";
""763_transfer"" -> ""763_isContract"";
""763_ChangeSwapperAddress"" -> ""763_onlyOwner"";
""763_transfer"" -> ""763_safeSub"";
""763_transferToAddress"" -> ""763_balanceOf"";
""763_transfer"" -> ""763_transferToContract"";
""763_transferToAddress"" -> ""763_safeAdd"";
""763_transfer"" -> ""763_safeAdd"";
""763_UnlockToken"" -> ""763_onlyOwner"";
""763_transferFrom"" -> ""763_safeSub"";
""763_transfer"" -> ""763_transferToAddress"";
""763_transferToContract"" -> ""763_balanceOf"";
""763_transfer"" -> ""763_balanceOf"";
""763_transferFrom"" -> ""763_balanceOf"";
}
"
0xee91e81927bb047ea0f4b24e43dd5dc0684827a0.sol,BINGToken,contract BINGToken is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 1000000000 * (10**18); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; function BINGToken () { owner = msg.sender; },1,"subgraph cluster_756_BINGToken {
label=""BINGToken"";
""756_setOwner"" [label=""setOwner""];
""756_totalSupply"" [label=""totalSupply""];
""756_BINGToken"" [label=""BINGToken""];
""756_createTokens"" [label=""createTokens""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_transfer"" [label=""transfer""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_approve"" [label=""approve""];
""756_transferFrom"" [label=""transferFrom""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_refundTokens"" [label=""refundTokens""];
""756_transferFrom"" -> ""756_transferFrom"";
""756_approve"" -> ""756_allowance"";
""756_createTokens"" -> ""756_safeAdd"";
""756_approve"" -> ""756_approve"";
""756_transfer"" -> ""756_transfer"";
""756_createTokens"" -> ""756_safeSub"";
}
"
0xa2795a7bf26de447a2e83d0779bab6badffb1a3b.sol,DrupeICO,contract DrupeICO { using SafeMath for uint; struct Fraction { uint n; uint d; },1,"subgraph cluster_104_DrupeICORef {
label=""DrupeICORef"";
""104_fallback"" [label=""fallback""];
""104_constructor"" [label=""constructor""];
}
"
0x0ce95ef378059f38c5fa21e6d81a5895c0d9911b.sol,Game,contract Game { using GlobalTypes for GlobalTypes.Global; using MarketTypes for MarketTypes.MarketListing; using MissionParametersTypes for MissionParametersTypes.MissionParameters; using GameCommon for GameCommon.LaunchRocketStackFrame; address public m_Owner; AbstractDatabase public m_Database; AbstractGameHidden public m_GameHidden; bool public m_Paused; uint256 constant GlobalCategory = 0; uint256 constant RocketCategory = 1; uint256 constant OwnershipCategory = 2; uint256 constant InventoryCategory = 3; uint256 constant MarketCategory = 4; uint256 constant ProfitFundsCategory = 5; uint256 constant CompetitionFundsCategory = 6; uint256 constant MissionParametersCategory = 7; uint256 constant CompetitionScoresCategory = 8; uint256 constant WithdrawalFundsCategory = 9; uint256 constant ReferralCategory = 10; uint256 constant RocketStockCategory = 11; uint256 constant RocketStockInitializedCategory = 12; address constant NullAddress = 0; uint256 constant MaxCompetitionScores = 10; mapping(uint32 => RocketTypes.StockRocket) m_InitialRockets; modifier OnlyOwner() { require(msg.sender == m_Owner); _; },1,"subgraph cluster_4077_GameCommon {
label=""GameCommon"";
""4077_DeserializeRaw1"" [label=""DeserializeRaw1""];
""4077_DeserializeRaw2"" [label=""DeserializeRaw2""];
""4077_SerializeRaw3"" [label=""SerializeRaw3""];
""4077_DeserializeLaunchRocketStackFrame"" [label=""DeserializeLaunchRocketStackFrame""];
""4077_SerializeRaw1"" [label=""SerializeRaw1""];
""4077_SerializeRaw0"" [label=""SerializeRaw0""];
""4077_SerializeLaunchRocketStackFrame"" [label=""SerializeLaunchRocketStackFrame""];
""4077_DeserializeRaw0"" [label=""DeserializeRaw0""];
""4077_SerializeRaw2"" [label=""SerializeRaw2""];
""4077_DeserializeRaw3"" [label=""DeserializeRaw3""];
""4077_DeserializeLaunchRocketStackFrame"" -> ""4077_DeserializeRaw0"";
""4077_SerializeLaunchRocketStackFrame"" -> ""4077_SerializeRaw0"";
""4077_SerializeLaunchRocketStackFrame"" -> ""4077_SerializeRaw3"";
""4077_DeserializeLaunchRocketStackFrame"" -> ""4077_DeserializeRaw1"";
""4077_DeserializeLaunchRocketStackFrame"" -> ""4077_DeserializeRaw3"";
""4077_DeserializeLaunchRocketStackFrame"" -> ""4077_DeserializeRaw2"";
""4077_SerializeLaunchRocketStackFrame"" -> ""4077_SerializeRaw2"";
""4077_SerializeLaunchRocketStackFrame"" -> ""4077_SerializeRaw1"";
}
"
0x02f61fd266da6e8b102d4121f5ce7b992640cf98.sol,LikeCoin,"contract LikeCoin is ERC20, HasOperator { using SafeMath for uint256; string constant public name = ; string constant public symbol = ; uint8 constant public decimals = 18; uint256 public supply = 0; mapping(address => uint256) public balances; mapping(address => mapping(address => uint256)) public allowed; address public crowdsaleAddr = 0x0; address public contributorPoolAddr = 0x0; uint256 public contributorPoolMintQuota = 0; address[] public creatorsPoolAddrs; mapping(address => bool) isCreatorsPool; uint256 public creatorsPoolMintQuota = 0; mapping(address => uint256) public lockedBalances; uint public unlockTime = 0; SignatureChecker public signatureChecker = SignatureChecker(0x0); bool public signatureCheckerFreezed = false; address public signatureOwner = 0x0; bool public allowDelegate = true; mapping (address => mapping (uint256 => bool)) public usedNonce; mapping (address => bool) public transferAndCallWhitelist; event Lock(address indexed _addr, uint256 _value); event SignatureCheckerChanged(address _newSignatureChecker); function LikeCoin(uint256 _initialSupply, address _signatureOwner, address _sigCheckerAddr) public { supply = _initialSupply; balances[owner] = _initialSupply; signatureOwner = _signatureOwner; signatureChecker = SignatureChecker(_sigCheckerAddr); Transfer(0x0, owner, _initialSupply); }",1,"subgraph cluster_1596_LikeCoin {
label=""LikeCoin"";
""1596_transferAndCall"" [label=""transferAndCall""];
""1596__tryUnlockBalance"" [label=""_tryUnlockBalance""];
""1596_registerContributorPool"" [label=""registerContributorPool""];
""1596_switchDelegate"" [label=""switchDelegate""];
""1596_allowance"" [label=""allowance""];
""1596_LikeCoin"" [label=""LikeCoin""];
""1596_balanceOf"" [label=""balanceOf""];
""1596_transferMultiple"" [label=""transferMultiple""];
""1596_transferAndLock"" [label=""transferAndLock""];
""1596_totalSupply"" [label=""totalSupply""];
""1596_registerCrowdsales"" [label=""registerCrowdsales""];
""1596_transferFrom"" [label=""transferFrom""];
""1596__isContract"" [label=""_isContract""];
""1596__transferMultiple"" [label=""_transferMultiple""];
""1596_transfer"" [label=""transfer""];
""1596_setSignatureChecker"" [label=""setSignatureChecker""];
""1596_transferMultipleDelegated"" [label=""transferMultipleDelegated""];
""1596_approve"" [label=""approve""];
""1596__transferAndCall"" [label=""_transferAndCall""];
""1596_mintForCreatorsPool"" [label=""mintForCreatorsPool""];
""1596_transferAndCallDelegated"" [label=""transferAndCallDelegated""];
""1596_freezeSignatureChecker"" [label=""freezeSignatureChecker""];
""1596_removeTransferAndCallWhitelist"" [label=""removeTransferAndCallWhitelist""];
""1596_registerCreatorsPools"" [label=""registerCreatorsPools""];
""1596__transfer"" [label=""_transfer""];
""1596_transferDelegated"" [label=""transferDelegated""];
""1596_burn"" [label=""burn""];
""1596_addTransferAndCallWhitelist"" [label=""addTransferAndCallWhitelist""];
""1596_mintForContributorPool"" [label=""mintForContributorPool""];
""1596_transferMultiple"" -> ""1596__transferMultiple"";
""1596_registerCrowdsales"" -> ""1596__isContract"";
""1596_switchDelegate"" -> ""1596_ownerOrOperator"";
""1596_transferMultipleDelegated"" -> ""1596__transferMultiple"";
""1596_registerCreatorsPools"" -> ""1596_onlyOwner"";
""1596_addTransferAndCallWhitelist"" -> ""1596__isContract"";
""1596_registerContributorPool"" -> ""1596_onlyOwner"";
""1596_registerContributorPool"" -> ""1596__isContract"";
""1596_addTransferAndCallWhitelist"" -> ""1596_ownerOrOperator"";
""1596_transferDelegated"" -> ""1596__transfer"";
""1596_transferAndCallDelegated"" -> ""1596__transferAndCall"";
""1596_transferAndCallDelegated"" -> ""1596_isDelegated"";
""1596_registerCrowdsales"" -> ""1596_onlyOwner"";
""1596_transfer"" -> ""1596__transfer"";
""1596__transfer"" -> ""1596__tryUnlockBalance"";
""1596__transferAndCall"" -> ""1596__transfer"";
""1596_transferAndCall"" -> ""1596__transferAndCall"";
""1596_transferDelegated"" -> ""1596_isDelegated"";
""1596_transferMultipleDelegated"" -> ""1596_isDelegated"";
""1596_removeTransferAndCallWhitelist"" -> ""1596_ownerOrOperator"";
""1596_transferFrom"" -> ""1596__transfer"";
""1596__transferMultiple"" -> ""1596__tryUnlockBalance"";
""1596_registerCreatorsPools"" -> ""1596__isContract"";
""1596__transferAndCall"" -> ""1596__isContract"";
}
"
0x733984edbb5890419f82f2b37922a8f5f5c53773.sol,Crowdsale,"contract Crowdsale { using SafeMath for uint256; address public wallet; address public addressOfTokenUsedAsReward; uint256 public price = 1000; token tokenReward; uint256 public weiRaised; event TokenPurchase(address indexed purchaser, address indexed beneficiary, uint256 value, uint256 amount); function Crowdsale() { wallet = 0xE0F6D3759EcF5A8f8880EFA7F2BD0F54429f5da5; addressOfTokenUsedAsReward = 0x41385664aAd657990000004D3906d1572A6bb4c6; tokenReward = token(addressOfTokenUsedAsReward); }",1,"subgraph cluster_347_Crowdsale {
label=""Crowdsale"";
""347_buyTokens"" [label=""buyTokens""];
""347_withdrawTokens"" [label=""withdrawTokens""];
""347_forwardFunds"" [label=""forwardFunds""];
""347_changeWallet"" [label=""changeWallet""];
""347_fallback"" [label=""fallback""];
""347_changeTokenReward"" [label=""changeTokenReward""];
""347_Crowdsale"" [label=""Crowdsale""];
""347_validPurchase"" [label=""validPurchase""];
""347_stopSale"" [label=""stopSale""];
""347_startSale"" [label=""startSale""];
""347_setPrice"" [label=""setPrice""];
""347_fallback"" -> ""347_buyTokens"";
""347_buyTokens"" -> ""347_forwardFunds"";
""347_buyTokens"" -> ""347_validPurchase"";
}
"
0x0356e14c2f8de339131c668c1747def594467a9a.sol,Club1VIT,"contract Club1VIT is Ownable { using SafeMath for uint256; string public name = ; string public symbol = ; uint8 public decimals = 0; uint256 public initialSupply = 1; mapping(address => uint256) balances; mapping (address => mapping (address => uint256)) internal allowed; event Transfer(address indexed from, address indexed to); function totalSupply() public view returns (uint256) { return initialSupply; }",1,"subgraph cluster_329_Club1VIT {
label=""Club1VIT"";
""329_transfer"" [label=""transfer""];
""329_Club1VIT"" [label=""Club1VIT""];
""329_transferFrom"" [label=""transferFrom""];
""329_totalSupply"" [label=""totalSupply""];
""329_balanceOf"" [label=""balanceOf""];
""329_transferFrom"" -> ""329_onlyOwner"";
}
"
0x0da76de0916ef2da3c58a97e4d09d501c56a9f15.sol,Piggy_Bank,"contract Piggy_Bank { function Put(uint _unlockTime) public payable { var acc = Acc[msg.sender]; acc.balance += msg.value; acc.unlockTime = _unlockTime>now?_unlockTime:now; LogFile.AddMessage(msg.sender,msg.value,); }",1,"subgraph cluster_128_Piggy_Bank {
label=""Piggy_Bank"";
""128_fallback"" [label=""fallback""];
""128_Put"" [label=""Put""];
""128_Piggy_Bank"" [label=""Piggy_Bank""];
""128_Collect"" [label=""Collect""];
""128_fallback"" -> ""128_Put"";
}
"
0xb44a823579aa618b96d6f20a3330901e85f96f73.sol,ClockAuction,"contract ClockAuction is Ownable, ClockAuctionBase { bytes4 public constant INTERFACE_SIGNATURE_ERC721 = bytes4(0x9a20483d); function ClockAuction(address _nftAddress, uint256 _cut) public { require(_cut <= 10000); ownerCut = _cut; ERC721 candidateContract = ERC721(_nftAddress); require(candidateContract.supportsInterface(INTERFACE_SIGNATURE_ERC721)); nonFungibleContract = candidateContract; }",1,"subgraph cluster_842_ClockAuction {
label=""ClockAuction"";
""842_getCurrentPrice"" [label=""getCurrentPrice""];
""842_ClockAuction"" [label=""ClockAuction""];
""842_cancelAuction"" [label=""cancelAuction""];
""842_createAuction"" [label=""createAuction""];
""842_bid"" [label=""bid""];
""842_getAuction"" [label=""getAuction""];
""842_withdrawBalance"" [label=""withdrawBalance""];
""842_cancelAuction"" -> ""842__cancelAuction"";
""842_createAuction"" -> ""842__addAuction"";
""842_getAuction"" -> ""842__isOnAuction"";
""842_bid"" -> ""842__bid"";
""842_getCurrentPrice"" -> ""842__isOnAuction"";
""842_bid"" -> ""842__transfer"";
""842_createAuction"" -> ""842__owns"";
""842_cancelAuction"" -> ""842__isOnAuction"";
""842_createAuction"" -> ""842__escrow"";
""842_getCurrentPrice"" -> ""842__currentPrice"";
}
"
0x0096dc2246fc3627cc2bf87a3b0d2e0f87b58589.sol,Zethroll,"contract Zethroll is ZTHReceivingContract { using SafeMath for uint; modifier betIsValid(uint _betSize, uint _playerNumber) { require( calculateProfit(_betSize, _playerNumber) < maxProfit && _betSize >= minBet && _playerNumber > minNumber && _playerNumber < maxNumber); _; }",1,"subgraph cluster_866_Zethroll {
label=""Zethroll"";
""866_calculateProfit"" [label=""calculateProfit""];
""866_ownerSetMinBet"" [label=""ownerSetMinBet""];
""866_ownerUpdateContractBalance"" [label=""ownerUpdateContractBalance""];
""866_ownerkill"" [label=""ownerkill""];
""866_setMaxProfit"" [label=""setMaxProfit""];
""866__finishBet"" [label=""_finishBet""];
""866_dumpdivs"" [label=""dumpdivs""];
""866_ownerTransferZTH"" [label=""ownerTransferZTH""];
""866__playerRollDice"" [label=""_playerRollDice""];
""866_tokenFallback"" [label=""tokenFallback""];
""866__zthToken"" [label=""_zthToken""];
""866_ownerSetBankroll"" [label=""ownerSetBankroll""];
""866_fallback"" [label=""fallback""];
""866_finishBet"" [label=""finishBet""];
""866_ownerSetMaxProfitAsPercentOfHouse"" [label=""ownerSetMaxProfitAsPercentOfHouse""];
""866_random"" [label=""random""];
""866_ownerChangeOwner"" [label=""ownerChangeOwner""];
""866_ownerPauseGame"" [label=""ownerPauseGame""];
""866_maxRandom"" [label=""maxRandom""];
""866_constructor"" [label=""constructor""];
""866_random"" -> ""866_maxRandom"";
""866_ownerTransferZTH"" -> ""866_onlyOwner"";
""866_ownerChangeOwner"" -> ""866_onlyOwner"";
""866_tokenFallback"" -> ""866_setMaxProfit"";
""866__playerRollDice"" -> ""866_betIsValid"";
""866__playerRollDice"" -> ""866_gameIsActive"";
""866_ownerSetMaxProfitAsPercentOfHouse"" -> ""866_onlyOwner"";
""866_finishBet"" -> ""866_gameIsActive"";
""866_ownerPauseGame"" -> ""866_onlyOwner"";
""866__finishBet"" -> ""866_setMaxProfit"";
""866_constructor"" -> ""866_ownerSetMinBet"";
""866__playerRollDice"" -> ""866__zthToken"";
""866_constructor"" -> ""866_ownerSetMaxProfitAsPercentOfHouse"";
""866__playerRollDice"" -> ""866__finishBet"";
""866_ownerSetBankroll"" -> ""866_onlyOwner"";
""866__finishBet"" -> ""866_random"";
""866_ownerSetMinBet"" -> ""866_onlyOwner"";
""866_ownerSetMaxProfitAsPercentOfHouse"" -> ""866_setMaxProfit"";
""866__finishBet"" -> ""866_calculateProfit"";
""866_ownerkill"" -> ""866_onlyOwner"";
""866_ownerTransferZTH"" -> ""866_setMaxProfit"";
""866_tokenFallback"" -> ""866__playerRollDice"";
""866_ownerUpdateContractBalance"" -> ""866_onlyOwner"";
""866_finishBet"" -> ""866__finishBet"";
}
"
0x470142a1834438515b757118f322703aba6e1e05.sol,PolicyPalNetworkAirdrop,contract PolicyPalNetworkAirdrop { struct BountyType { bool twitter; bool signature; },1,"subgraph cluster_662_PolicyPalNetworkAirdrop {
label=""PolicyPalNetworkAirdrop"";
""662_signatureDropMultipleAmount"" [label=""signatureDropMultipleAmount""];
""662_airDropSingleAmount"" [label=""airDropSingleAmount""];
""662_twitterDropSingleAmount"" [label=""twitterDropSingleAmount""];
""662_signatureDropSingleAmount"" [label=""signatureDropSingleAmount""];
""662_emergencyDrain"" [label=""emergencyDrain""];
""662_twitterDropMultipleAmount"" [label=""twitterDropMultipleAmount""];
""662_PolicyPalNetworkAirdrop"" [label=""PolicyPalNetworkAirdrop""];
""662_airDropMultipleAmount"" [label=""airDropMultipleAmount""];
""662_twitterDropSingleAmount"" -> ""662_onlyAdmin"";
""662_signatureDropSingleAmount"" -> ""662_validBalance"";
""662_airDropSingleAmount"" -> ""662_onlyAdmin"";
""662_emergencyDrain"" -> ""662_onlyAdmin"";
""662_signatureDropMultipleAmount"" -> ""662_onlyAdmin"";
""662_airDropMultipleAmount"" -> ""662_onlyAdmin"";
""662_twitterDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_airDropSingleAmount"" -> ""662_validBalance"";
""662_signatureDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_airDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_signatureDropSingleAmount"" -> ""662_onlyAdmin"";
""662_twitterDropSingleAmount"" -> ""662_validBalance"";
""662_PolicyPalNetworkAirdrop"" -> ""662_validAddress"";
""662_twitterDropMultipleAmount"" -> ""662_onlyAdmin"";
}
"
0x370f0fe5f1c03892b2dc950a89c6eaff4980dac3.sol,KittenSelfDrop2,"contract KittenSelfDrop2 is Ownable { KittenCoin public kittenContract; uint8 public dropNumber; uint256 public kittensDroppedToTheWorld; uint256 public kittensRemainingToDrop; uint256 public holderAmount; uint256 public basicReward; uint256 public holderReward; mapping (uint8 => uint256[]) donatorReward; uint8 donatorRewardLevels; uint8 public totalDropTransactions; mapping (address => uint8) participants; function KittenSelfDrop2 () { address c = 0xac2BD14654BBf22F9d8f20c7b3a70e376d3436B4; kittenContract = KittenCoin(c); dropNumber = 1; kittensDroppedToTheWorld = 0; kittensRemainingToDrop = 0; basicReward = 50000000000; holderReward = 50000000000; holderAmount = 5000000000000; donatorReward[0]=[1,10000000000]; donatorReward[1]=[1000000000000000,100000000000]; donatorReward[2]=[10000000000000000,500000000000]; donatorRewardLevels = 3; totalDropTransactions = 0; }",1,"subgraph cluster_468_KittenSelfDrop2 {
label=""KittenSelfDrop2"";
""468_withdrawAll"" [label=""withdrawAll""];
""468_updateKittenCoinsRemainingToDrop"" [label=""updateKittenCoinsRemainingToDrop""];
""468_KittenSelfDrop2"" [label=""KittenSelfDrop2""];
""468_donatorBonus"" [label=""donatorBonus""];
""468_setDonatorReward"" [label=""setDonatorReward""];
""468_fallback"" [label=""fallback""];
""468_setHolderAmount"" [label=""setHolderAmount""];
""468_participant"" [label=""participant""];
""468_setRewards"" [label=""setRewards""];
""468_setDropNumber"" [label=""setDropNumber""];
""468_withdrawKittenCoins"" [label=""withdrawKittenCoins""];
""468_withdrawToken"" [label=""withdrawToken""];
""468_withdrawAll"" -> ""468_onlyOwner"";
""468_setRewards"" -> ""468_onlyOwner"";
""468_withdrawKittenCoins"" -> ""468_onlyOwner"";
""468_withdrawToken"" -> ""468_onlyOwner"";
""468_setDonatorReward"" -> ""468_onlyOwner"";
""468_fallback"" -> ""468_donatorBonus"";
""468_setHolderAmount"" -> ""468_onlyOwner"";
""468_setDropNumber"" -> ""468_onlyOwner"";
}
"
0x1ac21b27f5683cc87e7cc853d6d4c052b08f0fe4.sol,EthernautsLogic,contract EthernautsLogic is EthernautsOwnership { address public newContractAddress; function EthernautsLogic() public { ceoAddress = msg.sender; ctoAddress = msg.sender; cooAddress = msg.sender; oracleAddress = msg.sender; paused = true; },1,"subgraph cluster_2346_EthernautsLogic {
label=""EthernautsLogic"";
""2346_EthernautsLogic"" [label=""EthernautsLogic""];
""2346_setEthernautsStorageContract"" [label=""setEthernautsStorageContract""];
""2346_withdrawBalances"" [label=""withdrawBalances""];
""2346_setNewAddress"" [label=""setNewAddress""];
""2346_unpause"" [label=""unpause""];
""2346_getBalance"" [label=""getBalance""];
""2346_withdrawBalances"" -> ""2346_onlyCLevel"";
""2346_unpause"" -> ""2346_unpause"";
""2346_unpause"" -> ""2346_whenPaused"";
""2346_setNewAddress"" -> ""2346_whenPaused"";
""2346_getBalance"" -> ""2346_onlyCLevel"";
""2346_unpause"" -> ""2346_onlyCEO"";
""2346_setNewAddress"" -> ""2346_onlyCTO"";
""2346_setEthernautsStorageContract"" -> ""2346_whenPaused"";
""2346_setEthernautsStorageContract"" -> ""2346_onlyCLevel"";
}
"
0xa59dee0eb75df81cdca2b3d437d078f4df35e75c.sol,Distribution,"contract Distribution { using SafeMath for uint256; enum State { AwaitingTokens, DistributingNormally, DistributingProRata, Done }",1,"subgraph cluster_447_Distribution {
label=""Distribution"";
""447__numTokensForContributor"" [label=""_numTokensForContributor""];
""447_temporaryKill"" [label=""temporaryKill""];
""447_numTokensForContributor"" [label=""numTokensForContributor""];
""447_doDistribution"" [label=""doDistribution""];
""447_handleTokensReceived"" [label=""handleTokensReceived""];
""447_Distribution"" [label=""Distribution""];
""447_temporaryEscapeHatch"" [label=""temporaryEscapeHatch""];
""447_doDistributionRange"" [label=""doDistributionRange""];
""447_numTokensForContributor"" -> ""447__numTokensForContributor"";
""447_doDistributionRange"" -> ""447__numTokensForContributor"";
""447_doDistribution"" -> ""447__numTokensForContributor"";
}
"
0xb4a3fb248d39370c1f8081b73fa7098167c8142b.sol,DSToken,"contract DSToken is DSTokenBase(0), DSStop { bytes32 public symbol; uint256 public decimals = 18; function DSToken(bytes32 symbol_) public { symbol = symbol_; }",1,"subgraph cluster_1098_DSToken {
label=""DSToken"";
""1098_burn"" [label=""burn""];
""1098_transferFrom"" [label=""transferFrom""];
""1098_mint"" [label=""mint""];
""1098_approve"" [label=""approve""];
""1098_move"" [label=""move""];
""1098_DSToken"" [label=""DSToken""];
""1098_push"" [label=""push""];
""1098_setName"" [label=""setName""];
""1098_pull"" [label=""pull""];
""1098_approve"" -> ""1098_approve"";
""1098_burn"" -> ""1098_auth"";
""1098_pull"" -> ""1098_transferFrom"";
""1098_move"" -> ""1098_transferFrom"";
""1098_mint"" -> ""1098_mint"";
""1098_push"" -> ""1098_transferFrom"";
""1098_burn"" -> ""1098_sub"";
""1098_setName"" -> ""1098_auth"";
""1098_burn"" -> ""1098_burn"";
""1098_mint"" -> ""1098_add"";
""1098_transferFrom"" -> ""1098_sub"";
""1098_transferFrom"" -> ""1098_stoppable"";
""1098_mint"" -> ""1098_auth"";
""1098_burn"" -> ""1098_stoppable"";
""1098_transferFrom"" -> ""1098_add"";
""1098_mint"" -> ""1098_stoppable"";
""1098_approve"" -> ""1098_stoppable"";
}
"
0x17cba58578eecaee898242a02edac75b8cc17231.sol,AUMXToken,"contract AUMXToken is ERC223, SafeMath{ mapping(address => mapping(address => uint)) allowed; mapping(address => uint) balances; string public name = ; string public symbol = ; uint8 public decimals = 8; uint256 public totalSupply = 5000000000000000; bool locked; address Owner; address swapperAddress; function AUMXToken() public { locked = true; Owner = msg.sender; swapperAddress = msg.sender; balances[msg.sender] = totalSupply; allowed[msg.sender][swapperAddress] = totalSupply; }",1,"subgraph cluster_763_AUMXToken {
label=""AUMXToken"";
""763_decimals"" [label=""decimals""];
""763_isContract"" [label=""isContract""];
""763_AUMXToken"" [label=""AUMXToken""];
""763_transferToAddress"" [label=""transferToAddress""];
""763_transferToContract"" [label=""transferToContract""];
""763_ChangeSwapperAddress"" [label=""ChangeSwapperAddress""];
""763_name"" [label=""name""];
""763_UnlockToken"" [label=""UnlockToken""];
""763_transferFrom"" [label=""transferFrom""];
""763_totalSupply"" [label=""totalSupply""];
""763_transfer"" [label=""transfer""];
""763_symbol"" [label=""symbol""];
""763_balanceOf"" [label=""balanceOf""];
""763_transferToAddress"" -> ""763_safeSub"";
""763_transferToContract"" -> ""763_safeSub"";
""763_transferFrom"" -> ""763_safeAdd"";
""763_transferToContract"" -> ""763_safeAdd"";
""763_transfer"" -> ""763_isUnlocked"";
""763_transfer"" -> ""763_isContract"";
""763_ChangeSwapperAddress"" -> ""763_onlyOwner"";
""763_transfer"" -> ""763_safeSub"";
""763_transferToAddress"" -> ""763_balanceOf"";
""763_transfer"" -> ""763_transferToContract"";
""763_transferToAddress"" -> ""763_safeAdd"";
""763_transfer"" -> ""763_safeAdd"";
""763_UnlockToken"" -> ""763_onlyOwner"";
""763_transferFrom"" -> ""763_safeSub"";
""763_transfer"" -> ""763_transferToAddress"";
""763_transferToContract"" -> ""763_balanceOf"";
""763_transfer"" -> ""763_balanceOf"";
""763_transferFrom"" -> ""763_balanceOf"";
}
"
0x31d4c5be1082a88f2abafea549b6c189c2cf057f.sol,AetherClockAuction,"contract AetherClockAuction is ClockAuction { bool public isAetherClockAuction = true; uint256 public saleCount; uint256[5] public lastSalePrices; function AetherClockAuction(address _nftAddr, uint256 _cut) public ClockAuction(_nftAddr, _cut) {}",1,"subgraph cluster_2433_AetherClockAuction {
label=""AetherClockAuction"";
""2433_createAuction"" [label=""createAuction""];
""2433_isAetherClockAuction"" [label=""isAetherClockAuction""];
""2433_averageSalePrice"" [label=""averageSalePrice""];
""2433_AetherClockAuction"" [label=""AetherClockAuction""];
""2433_bid"" [label=""bid""];
""2433_createAuction"" -> ""2433_canBeStoredWith128Bits"";
""2433_bid"" -> ""2433__bid"";
""2433_bid"" -> ""2433__transfer"";
""2433_createAuction"" -> ""2433__escrow"";
""2433_createAuction"" -> ""2433__addAuction"";
""2433_AetherClockAuction"" -> ""2433_ClockAuction"";
""2433_createAuction"" -> ""2433_canBeStoredWith64Bits"";
}
"
