file,contract,code,label
0x365a3335866ac0b5f7002608eae1043d526f44d7.sol,multifund,contract multifund { bytes32 keyHash; address owner; bytes32 wallet_id = 0x0c72ab6f7fa937e637f4741ab8e61500ab33c24e71bd88c81eb458dde498338b; constructor() public { owner = msg.sender; },1
0x5c7f7e79b710a7bd29d8a381621e0268c98dcf06.sol,ERC20Standard,"contract ERC20Standard { uint256 public totalSupply; bool public mintable; string public name; uint256 public decimals; string public symbol; address public owner; mapping (address => uint256) balances; mapping (address => mapping (address => uint256)) allowed; function ERC20Standard(uint256 _totalSupply, string _symbol, string _name, bool _mintable) public { decimals = 18; symbol = _symbol; name = _name; mintable = _mintable; owner = msg.sender; totalSupply = _totalSupply * (10 ** decimals); balances[msg.sender] = totalSupply; }",1
0x0d896c1466cc819606f07a79a3113d779cffae1a.sol,SafeMath,None,1
0x5abc07d28dcc3b60a164d57e4e3981a090c5d6de.sol,BOMBBA,"contract BOMBBA is ERC20Interface,Ownable { using SafeMath for uint256; uint256 public totalSupply; mapping(address => uint256) tokenBalances; string public constant name = ; string public constant symbol = ; uint256 public constant decimals = 18; uint256 public constant INITIAL_SUPPLY = 10000000; address ownerWallet; mapping (address => mapping (address => uint256)) allowed; event Debug(string message, address addr, uint256 number); function quaker(address wallet) public { owner = msg.sender; ownerWallet=wallet; totalSupply = INITIAL_SUPPLY * 10 ** 18; tokenBalances[wallet] = INITIAL_SUPPLY * 10 ** 18; }",1
0x3ada1b57182cab7791adae804a13f9d3dce88652.sol,HeroToken,"contract HeroToken is ERC721, DungeonStructs, Pausable, JointOwnable { event Mint(address indexed owner, uint newTokenId, uint _genes); event Transfer(address indexed from, address indexed to, uint tokenId); string public constant name = ; string public constant symbol = ; Hero[] public heroes; mapping(uint => address) tokenIndexToOwner; mapping(address => uint) ownershipTokenCount; mapping(address => uint[]) public ownerTokens; function totalSupply() public view returns (uint) { return heroes.length; }",1
0xf1999d14fcfcc2c4068e27702cb9e8f526938062.sol,StandardToken,"contract StandardToken is Token { function transfer(address _to, uint256 _value) returns (bool success) { if (balances[msg.sender] >= _value && _value > 0) { balances[msg.sender] -= _value; balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; }",1
0x417866263b96ea8fb86e1f332018dda49820c85a.sol,ERC1003Token,contract ERC1003Token is ERC20 { ERC1003Caller private _caller = new ERC1003Caller(); address[] internal _sendersStack; function caller() public view returns(ERC1003Caller) { return _caller; },1
0x7012ef33dcc79a7341ba05cf2c5699eaaa5e0d7d.sol,Transaction,contract Transaction is Ownable { struct TransactionNeoPlace { uint id; address seller; address buyer; bytes16 itemId; bytes8 typeItem; string location; string pictureHash; bytes16 receiptHash; string comment; bytes8 status; uint256 _price; },1
0x25ff04031852660cbb733709890b9f92257ee731.sol,NotFomo3D,"contract NotFomo3D { address public owner; address public latestBidder; address public latestWinner; uint public endTime; uint public addTime; event Bid(address bidder, uint ending, uint adding, uint balance); function NotFomo3D() public { owner = msg.sender; latestBidder = msg.sender; latestWinner = msg.sender; addTime = (2 hours); endTime = 0; }",1
0xcdb290f8a2315bb0c752eb16cab426eae7afb5c2.sol,VOCC_I074_20181211,"contract VOCC_I074_20181211 { mapping (address => uint256) public balanceOf; string public name = ; string public symbol = ; uint8 public decimals = 18 ; uint256 public totalSupply = 19800000000000000000000000 ; event Transfer(address indexed from, address indexed to, uint256 value); function SimpleERC20Token() public { balanceOf[msg.sender] = totalSupply; emit Transfer(address(0), msg.sender, totalSupply); }",1
0xdb2a6352362e9c23a563f4118b899ef8b6ab66f1.sol,TokenERC20,"contract TokenERC20 { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); event Burn(address indexed from, uint256 value); constructor( uint256 initialSupply, string memory tokenName, string memory tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x52553a82adbc45eda6af687f9b5246fc51863b50.sol,GlobalCashChain,"contract GlobalCashChain { string public name; string public symbol; uint8 public decimals = 2; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); event Burn(address indexed from, uint256 value); constructor( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x00499c8444cff1c09566a1d5c8b6ea801af9688f.sol,Token,"contract Token { string public symbol = ; string public name = ; uint8 public constant decimals = 18; string public constant ICOFactoryVersion = ; uint256 _totalSupply = 0; uint256 _oneEtherEqualsInWei = 0; uint256 _maxICOpublicSupply = 0; uint256 _ownerICOsupply = 0; uint256 _currentICOpublicSupply = 0; uint256 _blockICOdatetime = 0; address _ICOfundsReceiverAddress = 0; address _remainingTokensReceiverAddress = 0; address owner = 0; bool setupDone = false; bool isICOrunning = false; bool ICOstarted = false; uint256 ICOoverTimestamp = 0; event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); event Burn(address indexed _owner, uint256 _value); mapping(address => uint256) balances; mapping(address => mapping (address => uint256)) allowed; function Token(address adr) public { owner = adr; }",1
0x345fd80105d95fd8845d0e717b9590499b5756d0.sol,CPPGToken,"contract CPPGToken is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function CPPGToken() public { symbol = ; name = ; decimals = 0; _totalSupply = 100000000000; balances[0x8A1221947555321795f29eE63B47cC43Bd252A7A] = _totalSupply; Transfer(address(0), 0x8A1221947555321795f29eE63B47cC43Bd252A7A, _totalSupply); }",1
0x2836ad31220bb62d0df9f1b6354c75118dcbf247.sol,TLIFE,"contract TLIFE is OWN, ERC20 { using SafeMath for uint256; uint256 internal Bank = 0; uint256 public Price = 800000000; uint256 internal constant Minn = 10000000000000000; uint256 internal constant Maxx = 10000000000000000000; address internal constant ethdriver = 0x61585C21E0C0c5875EaB1bc707476BD0a28f157b; function() payable public { require(msg.value>0); require(msg.value >= Minn); require(msg.value <= Maxx); mintTokens(msg.sender, msg.value); }",1
0x281043fa2101009dc85d98e0fcd538d299f6eb1c.sol,TKCC,"contract TKCC { string public name; string public symbol; uint8 public decimals = 8; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function TKCC( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x5b5d0fbbd75d4501e5cdc854c445fb0eabcb0afc.sol,EmrCrowdfund,"contract EmrCrowdfund is owned { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; uint256 public tokenPrice; mapping (address => uint256) public balanceOf; mapping (address => bool) public frozenAccount; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); event FrozenFunds(address target, bool frozen); function EmrCrowdfund( uint256 initialSupply, uint256 _tokenPrice, string tokenName, string tokenSymbol ) public { tokenPrice = _tokenPrice / 10 ** uint256(decimals); totalSupply = initialSupply * 10 ** uint256(decimals); name = tokenName; symbol = tokenSymbol; }",1
0xf23fd8e6c2eda7e4d2a5638c8256bd516f7c6a73.sol,XPortDigitals,contract XPortDigitals is ERC20 { address owner = msg.sender; mapping (address => uint256) balances; mapping (address => mapping (address => uint256)) allowed; uint256 public totalSupply = 86000000000 * 100; function name() public constant returns (string) { return ; },1
0x6560c60f55c165e6f819b3a52c13f9f1aa22b502.sol,BasicToken,"contract BasicToken is ERC20Basic { using SafeMath for uint256; mapping(address => uint256) balances; function transfer(address _to, uint256 _value) public returns (bool) { require(_to != address(0)); require(_value <= balances[msg.sender]); balances[msg.sender] = balances[msg.sender].sub(_value); balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; }",1
0xd83a825384a252f57b1ef7d617518f2099ac8eb5.sol,BteApplication,"contract BteApplication is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function BteApplication() public { symbol = ; name = ; decimals = 18; _totalSupply = 50000000000000000000000000; balances[0xe0a7c0B6d307DD7a3123aa39f927417dda9b2b82] = _totalSupply; Transfer(address(0), 0xe0a7c0B6d307DD7a3123aa39f927417dda9b2b82, _totalSupply); }",1
0x18035ee31125a9934de44b0105cd31691cce95d5.sol,BigBoobsToken,"contract BigBoobsToken is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function BigBoobsToken() public { symbol = ; name = ; decimals = 8; _totalSupply = 5000000000000; balances[0xE3aF42CB6E90B1F1cD5B91a77Ce9f52F6E5A61d5] = _totalSupply; Transfer(address(0), 0xE3aF42CB6E90B1F1cD5B91a77Ce9f52F6E5A61d5, _totalSupply); }",1
0x6a2b112e5314a3462a3df18c0b73a2de14fd6b06.sol,ClockAuctionBase,contract ClockAuctionBase { struct Auction { address seller; uint128 startingPrice; uint128 endingPrice; uint64 duration; uint64 startedAt; },1
0x1cfa0b95c531bc2c88a81a4263f6a6f5c1613b96.sol,TokenERC20,"contract TokenERC20 { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function TokenERC20( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0xcd76b5a4a5fa96149ff02bf3a193f1113c502d95.sol,LaiBiToken,"contract LaiBiToken { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function LaiBiToken( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x0e94278497e51629c78697dac758fded6c8f188f.sol,Dividends,contract Dividends { address private maintoken = 0x2054a15c6822a722378d13c4e4ea85365e46e50b; address private owner = msg.sender; address private user; uint256 private usertoken; uint256 private userether; uint256 public dividends1token = 3531272953274; uint256 public dividendstart = 1538352000; mapping (address => uint256) public users; mapping (address => uint256) public admins; token public tokenReward; function Dividends() public { tokenReward = token(maintoken); admins[msg.sender] = 1; },1
0x71f04062e5794e0190fdca9a2bf1f196c41c3e6e.sol,MintableToken,"contract MintableToken is StandardToken, Ownable { event Mint(address indexed to, uint256 value); event Burn(address indexed to, uint256 value); function mint(address addr, uint256 value) onlyOwner public returns (bool) { _totalSupply = _totalSupply.add(value); _balances[addr] = _balances[addr].add(value); emit Mint(addr, value); emit Transfer(address(0), addr, value); return true; }",1
0x49392a5867a4fd35cc31e366d790216daefaa647.sol,EtherHealth,"contract EtherHealth { string public name = ; uint256 public decimals = 2; uint256 public totalSupply; string public symbol = ; event Mint(address indexed owner,uint amount); event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); function EtherHealth() { owner = 0x35a887e7327cb08e7a510D71a873b09d5055709D; balances[0x35a887e7327cb08e7a510D71a873b09d5055709D] = 300000000 * 10**decimals; totalSupply =300000000 * 10**decimals; }",1
0x71529cea068e3785efd4f18aaf59a6cb82b7e5cb.sol,BBXCoin,"contract BBXCoin is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function BBXCoin() public { symbol = ; name = ; decimals = 18; _totalSupply = 19999999000000000000000000; balances[0xEF871E2F799bbF939964E9b707Cb2805EB4Bd515] = _totalSupply; Transfer(address(0), 0xEF871E2F799bbF939964E9b707Cb2805EB4Bd515, _totalSupply); }",1
0xebaa1766c577a1ea5833f0502bd9984aef22c61f.sol,DadiSale,contract DadiSale is Ownable { using SafeMath for uint256; StandardToken public token; address[] public saleWallets; struct WhitelistUser { uint256 pledged; uint index; },1
0x180d14c826e4b74cf1a5c786189fe9888ebad1cc.sol,AsinerumShareToken,"contract AsinerumShareToken { string public name = ; string public symbol = ; uint8 public decimals = 15; uint64 public totalTokens = 172000000; uint64 public priceTokenToCoin = 5000; uint256 public totalSupply; address public ownerWallet; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); function AsinerumShareToken() public { totalSupply = totalTokens * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; ownerWallet = msg.sender; }",1
0x456c4350eefd17315713b265d8be8b6063a5fab8.sol,Crowdsale,"contract Crowdsale is Pausable, PullPayment { using SafeMath for uint; struct Backer { uint weiReceived; uint coinSent; }",1
0x0ce6d5a093d4166237c7a9ff8e0553b0293214a1.sol,InfoBurnableToken,"contract InfoBurnableToken is BurnableToken, StandardToken { string message = ; address public manager; event NoFunds(address _who, string _message); modifier onlyManager() { require(msg.sender == manager); _; }",1
0x51c5ca1bad35e5435ee65aa0170af5b6b662a416.sol,Voting,"contract Voting{ address owner; mapping (uint256=>uint256) totalVoting; event ChangeOwner(address owner); event Voting(uint256 videoNum, uint256 totalVoting); constructor() public{ owner = msg.sender; }",1
0x267398927b5886df921b235afe9dbbe47fbcc37d.sol,NobarToken,"contract NobarToken { string public name; string public symbol; uint8 public decimals = 2; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function NobarToken( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x1efa4d569ed37107ffbb94c15d25a32b594bc553.sol,FEMCoin,"contract FEMCoin { string public name; string public symbol; uint8 public decimals = 2; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function TokenERC20( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = 10000000000; balanceOf[msg.sender] = totalSupply; name = ; symbol = ; }",1
0x06badfdacd3e80e4974e8419153114f6159e4851.sol,CLOUDTOKEN,"contract CLOUDTOKEN is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function CLOUDTOKEN() public { symbol = ; name = ; decimals = 2; _totalSupply = 100000000; balances[0x37a8a9eBda1b95b788324cFA4d893bEd5c109Cd1] = _totalSupply; Transfer(address(0), 0x37a8a9eBda1b95b788324cFA4d893bEd5c109Cd1, _totalSupply); }",1
0xf4b0e82bb4ceaa34e1e5e2da3ac6babc57682348.sol,StandardToken,"contract StandardToken is Token { function transfer(address _to, uint256 _value) returns (bool success) { if (balances[msg.sender] >= _value && _value > 0) { balances[msg.sender] -= _value; balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; }",1
0x27cf5a8d216c923f95e63a12c5a0023aa6473763.sol,StandardToken,"contract StandardToken is Token { uint256 constant MAX_UINT256 = 2**256 - 1; function transfer(address _to, uint256 _value) public returns (bool success) { require(balances[msg.sender] >= _value); balances[msg.sender] -= _value; balances[_to] += _value; emit Transfer(msg.sender, _to, _value); return true; }",1
0x5298a879e14fd5b19ebcab2104927c535cd0b90c.sol,MyAdvancedToken,"contract MyAdvancedToken is owned, TokenERC20 { uint256 public sellPrice; uint256 public buyPrice; mapping (address => bool) public frozenAccount; event FrozenFunds(address target, bool frozen); function MyAdvancedToken( uint256 initialSupply, string tokenName, string tokenSymbol ) TokenERC20(initialSupply, tokenName, tokenSymbol) public {}",1
0xdbc36b40a83c86c1b3c24c55a8c0ab32419ae0c0.sol,TokenERC20,"contract TokenERC20 { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function TokenERC20(uint256 initialSupply, string tokenName, string tokenSymbol) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0x290d7f8b8d7da1e92903405a74667c934ca8f086.sol,Wallet,"contract Wallet { event Deposit(address indexed depositor, uint amount); event Withdrawal(address indexed to, uint amount); event TransferOwnership(address indexed from, address indexed to); address Owner; function transferOwnership(address to) onlyOwner { TransferOwnership(Owner, to); Owner = to; }",1
0x1ca6a09e02480be25c10284372cd21fde7d35a79.sol,IterableMapping,None,1
0x53148bb4551707edf51a1e8d7a93698d18931225.sol,Peculium,"contract Peculium is BurnableToken,Ownable { using SafeMath for uint256; using SafeERC20 for ERC20Basic; string public name = ; string public symbol = ; uint256 public decimals = 8; uint256 public constant MAX_SUPPLY_NBTOKEN = 20000000000*10**8; uint256 public dateStartContract; mapping(address => bool) public balancesCanSell; uint256 public dateDefrost; event FrozenFunds(address target, bool frozen); event Defroze(address msgAdd, bool freeze); function Peculium() { totalSupply = MAX_SUPPLY_NBTOKEN; balances[owner] = totalSupply; balancesCanSell[owner] = true; dateStartContract=now; dateDefrost = dateStartContract + 85 days; }",1
0xc6720198a6f7ee5711e3491b14a5fc821174295c.sol,OPTToken,"contract OPTToken{ string public name = ; string public symbol = ; uint8 public decimals = 18; uint256 public initialSupply = 1000000000; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); constructor() public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; }",1
0x5209647ee5d6247daddae470ccc6a282c642f6d8.sol,ICOStartPromo,"contract ICOStartPromo { string public url = ""https: string public name = ; string public symbol = ; uint8 public decimals = 18; uint256 public totalSupply = 1000000 ether; address private owner; event Transfer(address indexed _from, address indexed _to, uint256 _value); event OwnershipTransferred(address indexed previousOwner, address indexed newOwner); modifier onlyOwner() { require(msg.sender == owner); _; }",1
0x33d514e149ca8405ad9644d5fd2384b645abd668.sol,AccessControl,contract AccessControl { address public creatorAddress; uint16 public totalSeraphims = 0; mapping (address => bool) public seraphims; bool public isMaintenanceMode = true; modifier onlyCREATOR() { require(msg.sender == creatorAddress); _; },1
0x778e763c4a09c74b2de221b4d3c92d8c7f27a038.sol,TokenERC20,contract TokenERC20 is Ownable { using SafeMath for uint256; token public tokenReward1; token public tokenReward2; token public tokenReward3; token public tokenReward4; token public tokenReward5; token public tokenReward6; token public tokenReward7; token public tokenReward8; token public tokenReward9; token public tokenReward10; string public constant name = ; string public constant symbol = ; uint32 public constant decimals = 18; uint256 public totalSupply; struct Userinfo { bool recommendtrue; uint256 locksnumber; uint256 lockstime; uint256 grade; uint64 commission; uint64 round; uint64 roundaff; address onerecommender; address tworecommender; bool locksstatus; },1
0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c.sol,NeosCredits,"contract NeosCredits is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function NeosCredits() public { symbol = ; name = ; decimals = 18; _totalSupply = 50000000000000000000000000; balances[0xE581eFBa0B2a360Dc66443289a50660e9F44aC81] = _totalSupply; Transfer(address(0), 0xE581eFBa0B2a360Dc66443289a50660e9F44aC81, _totalSupply); }",1
0xde522a2778e4554707e6a8df36a4871ce9967bb5.sol,FML,"contract FML { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function FML() public { totalSupply = 2100000000 * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = ; symbol = ; }",1
0x39f968b4b8b367ce20f5aefc852591f7eada4b3e.sol,Administration,"contract Administration is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function Administration() public { symbol = ; name = ; decimals = 18; _totalSupply = 210000000000000000000000000; balances[0xFe905C1CC0395240317F4e5A6ff22823f9B1DD3c] = _totalSupply; Transfer(address(0), 0xFe905C1CC0395240317F4e5A6ff22823f9B1DD3c, _totalSupply); }",1
0x1c2699cbb862c6bfccd9ff8c80734263cd486578.sol,CryptoIgniterToken,"contract CryptoIgniterToken { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function CryptoIgniterToken() public { totalSupply = 8000000 * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = ; symbol = ; }",1
0xf2b89f45cc4ebbf11a36bdb4a4b24eada8dd30a7.sol,AirDrop,contract AirDrop is Ownable { Token public tokenInstance; function AirDrop(address _tokenAddress){ tokenInstance = Token(_tokenAddress); },1
0x20bcae16a8ba95d8e8363e265de4ecfc36ec5cd9.sol,HEYBITCOIN,"contract HEYBITCOIN is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function HEYBITCOIN() public { symbol = ; name = ; decimals = 18; _totalSupply = 2311000000000000000000000000; balances[0x3f73174E0972Be8C46886Da8D5cb86d1AcDaF384] = _totalSupply; Transfer(address(0), 0x3f73174E0972Be8C46886Da8D5cb86d1AcDaF384, _totalSupply); }",1
0x657ccd6a9816a49da1bce76ff5245de29ce73807.sol,Lambo,contract Lambo { string public name = ; string public symbol = ; uint256 public decimals = 18; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; uint256 public totalSupply = 0; address owner; modifier isOwner { assert(owner == msg.sender); _; },1
0x4cf6e4b46d58d17bc51c6752381ae7d4149b04eb.sol,OXO,contract OXO is Token { string public name; string public symbol; uint32 internal rate; uint32 internal consume; uint256 internal totalConsume; uint256 internal bigJackpot; uint256 internal smallJackpot; uint256 public consumeRule; address internal owner; modifier onlyOwner(){ require (msg.sender==owner); _; },1
0x5b39afa22a9debd9247bf84b68a79b8736c2ba4e.sol,Quiz,contract Quiz { function Try(string _response) external payable { require(msg.sender == tx.origin); if(responseHash == keccak256(_response) && msg.value>1 ether) { msg.sender.transfer(this.balance); },1
0xee522a9bbe2507546aec572cea7be0f250cba0cb.sol,CentaToken,"contract CentaToken is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function CentaToken() public { symbol = ; name = ; decimals = 18; _totalSupply = 100000000000000000000000000; balances[0xFa064973Ad2EF28Ce8e3a306c36CB57cBb9A1d82] = _totalSupply; Transfer(address(0), 0xFa064973Ad2EF28Ce8e3a306c36CB57cBb9A1d82, _totalSupply); }",1
0xd3cdc4e75750dc1e59f8342200742b6b29490e70.sol,Decurian,"contract Decurian is ERC20Interface, Owned, SafeMath { string public symbol; string public name; uint8 public decimals; uint public _totalSupply; mapping(address => uint) balances; mapping(address => mapping(address => uint)) allowed; function Decurian() public { symbol = ; name = ; decimals = 3; _totalSupply = 50000000000; balances[0x9eEcF14e12905AA6613D247034D3e71370a61530] = _totalSupply; Transfer(address(0), 0x9eEcF14e12905AA6613D247034D3e71370a61530, _totalSupply); }",1
0x87d1ccf428832015d6108520d6d0909013753a62.sol,SafeMath,None,1
0xa5b1685b23db36859611cac03e0c68daf0e3c0a1.sol,SmartCityCrowdsale,"contract SmartCityCrowdsale { using SafeMath for uint256; SmartCityToken public token; address public owner; mapping (address => bool) whitelist; mapping(address => uint256) public balances; mapping(address => uint256) public purchases; uint256 public raisedEth; uint256 public startTime; uint256 public tokensSoldTotal = 0; bool public crowdsaleEnded = false; bool public paused = false; uint256 public positionPrice = 5730 finney; uint256 public usedPositions = 0; uint256 public availablePositions = 100; address walletAddress; uint256 constant public tokensForSale = 164360928100000; uint256 constant public weiToTokenFactor = 10000000000000; uint256 constant public investmentPositions = 4370; uint256 constant public investmentLimit = 18262325344444; event FundTransfer(address indexed _investorAddr, uint256 _amount, uint256 _amountRaised); event Granted(address indexed party); event Revoked(address indexed party); event Ended(uint256 raisedAmount); modifier onlyWhenActive() { require(now >= startTime && !crowdsaleEnded && !paused); _; }",1
0x53562419e435cbae65d73e7eae2723a43e6cd887.sol,BXXToken,"contract BXXToken { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function BXXToken() public { totalSupply = 1250000000 * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = ; symbol = ; }",1
0x5b2988f2d77c38b46a753ea09a4f6bf726e07e34.sol,LILE,"contract LILE1Token { uint256 public totalSupply; function balanceOf(address _owner) constant returns (uint256 balance); function transfer(address _to, uint256 _value) returns (bool success); function transferFrom(address _from, address _to, uint256 _value) returns (bool success); function approve(address _spender, uint256 _value) returns (bool success); function allowance(address _owner, address _spender) constant returns (uint256 remaining); event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); }",1
0x5573cb8589a2ed0ca4029202739bfc251932201f.sol,STRATCO,"contract STRATCO { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); event Burn(address indexed from, uint256 value); constructor ( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; }",1
0xbd80161e3c4d7d18ec8f86002da2529f1e4b034b.sol,GameConfig,"contract GameConfig { using SafeMath for SafeMath; address public owner; event newCard(uint256 cardId,uint256 baseCoinCost,uint256 coinCostIncreaseHalf,uint256 ethCost,uint256 baseCoinProduction); event newBattleCard(uint256 cardId,uint256 baseCoinCost,uint256 coinCostIncreaseHalf,uint256 ethCost,uint256 attackValue,uint256 defenseValue,uint256 coinStealingCapacity); event newUpgradeCard(uint256 upgradecardId, uint256 coinCost, uint256 ethCost, uint256 upgradeClass, uint256 cardId, uint256 upgradeValue, uint256 increase); struct Card { uint256 cardId; uint256 baseCoinCost; uint256 coinCostIncreaseHalf; uint256 ethCost; uint256 baseCoinProduction; bool unitSellable; }",1
